43.0,217.0,5.0
608.0,7143.0,4.0
42.0,1061.0,4.0
23.0,1217.0,3.5
606.0,3448.0,4.0
603.0,3418.0,4.0
606.0,2176.0,4.0
555.0,2408.0,3.0
474.0,3497.0,3.0
401.0,8961.0,4.0
313.0,3689.0,2.0
282.0,3006.0,4.5
182.0,4017.0,5.0
125.0,318.0,4.0
322.0,4226.0,3.5
610.0,2702.0,3.5
16.0,1252.0,4.5
217.0,2087.0,4.0
608.0,1645.0,4.5
274.0,8870.0,2.0
331.0,2959.0,4.0
156.0,8614.0,3.5
274.0,1405.0,3.0
29.0,87306.0,4.5
479.0,242.0,4.0
198.0,265.0,5.0
264.0,3034.0,2.5
466.0,8665.0,4.0
484.0,1345.0,1.0
590.0,318.0,4.5
67.0,2011.0,4.0
73.0,8360.0,2.0
474.0,3967.0,4.0
279.0,68319.0,3.0
7.0,480.0,5.0
312.0,3264.0,2.0
430.0,2100.0,2.0
592.0,432.0,3.0
222.0,45447.0,3.0
239.0,6502.0,5.0
204.0,80463.0,4.5
105.0,307.0,4.5
284.0,415.0,3.0
606.0,7149.0,4.0
489.0,368.0,3.0
483.0,880.0,2.5
91.0,1297.0,2.5
77.0,6539.0,4.0
249.0,122924.0,4.0
597.0,2973.0,5.0
177.0,89492.0,4.0
123.0,89745.0,4.0
274.0,2840.0,2.5
182.0,4054.0,4.0
357.0,1923.0,4.0
193.0,307.0,3.5
19.0,2513.0,1.0
182.0,5131.0,4.5
480.0,27721.0,3.5
47.0,2144.0,3.0
68.0,1017.0,3.0
526.0,135198.0,4.0
13.0,1721.0,4.0
219.0,2763.0,3.5
188.0,1947.0,5.0
561.0,8950.0,3.5
305.0,74795.0,4.0
195.0,4306.0,3.0
132.0,2953.0,2.0
312.0,1233.0,4.0
600.0,2290.0,3.5
288.0,1222.0,3.0
610.0,86320.0,3.5
559.0,377.0,4.0
387.0,2141.0,2.5
420.0,54259.0,4.0
600.0,5064.0,1.5
414.0,1035.0,5.0
474.0,4521.0,3.0
610.0,138610.0,1.5
504.0,4033.0,4.0
34.0,5349.0,5.0
601.0,89745.0,4.5
139.0,36401.0,1.5
28.0,45658.0,2.0
414.0,79293.0,2.5
546.0,3877.0,5.0
504.0,5673.0,2.0
42.0,3186.0,4.0
307.0,55280.0,4.0
275.0,2073.0,5.0
387.0,7091.0,3.5
525.0,86833.0,3.5
45.0,3176.0,4.0
140.0,1017.0,4.0
555.0,3480.0,4.0
600.0,6155.0,2.5
448.0,5247.0,4.0
607.0,11.0,3.0
177.0,1407.0,4.0
6.0,252.0,4.0
64.0,3556.0,4.0
290.0,1214.0,4.0
414.0,6711.0,4.5
395.0,455.0,1.0
182.0,353.0,4.0
525.0,53972.0,3.0
580.0,51412.0,4.5
64.0,2804.0,5.0
266.0,1259.0,4.0
199.0,1917.0,2.0
234.0,590.0,4.0
89.0,98279.0,5.0
380.0,6220.0,4.0
462.0,6935.0,4.0
448.0,2051.0,4.0
334.0,2843.0,4.0
222.0,1278.0,4.0
265.0,2641.0,2.0
381.0,1721.0,3.5
381.0,5872.0,4.0
368.0,1201.0,4.0
229.0,10.0,4.0
298.0,4643.0,2.0
294.0,2078.0,4.0
414.0,49793.0,4.0
386.0,586.0,3.0
280.0,3114.0,4.0
414.0,8917.0,3.5
469.0,6460.0,5.0
474.0,6373.0,2.5
492.0,88.0,5.0
19.0,2716.0,4.0
414.0,7367.0,4.5
91.0,4909.0,2.0
582.0,260.0,4.0
21.0,149380.0,1.5
596.0,188301.0,4.0
564.0,65230.0,4.0
524.0,1376.0,4.0
132.0,4720.0,3.5
414.0,1833.0,2.0
567.0,136020.0,1.0
367.0,3299.0,3.0
468.0,32.0,4.0
380.0,7254.0,4.0
590.0,933.0,4.0
449.0,3950.0,4.0
128.0,1407.0,4.0
111.0,3897.0,4.0
18.0,1210.0,4.5
119.0,8961.0,4.0
221.0,27776.0,4.5
42.0,2906.0,4.0
266.0,1466.0,5.0
489.0,4973.0,5.0
171.0,367.0,3.0
387.0,6885.0,3.5
68.0,2989.0,4.5
352.0,2959.0,5.0
111.0,183197.0,3.5
387.0,8253.0,3.5
480.0,253.0,3.5
368.0,1438.0,3.0
160.0,1653.0,5.0
462.0,4605.0,2.0
600.0,2174.0,4.5
553.0,40148.0,5.0
477.0,2010.0,3.5
107.0,292.0,4.0
23.0,1243.0,3.5
414.0,4878.0,5.0
487.0,5418.0,2.0
1.0,1090.0,4.0
21.0,81845.0,3.5
256.0,7323.0,4.0
105.0,5617.0,4.0
561.0,59369.0,2.5
224.0,593.0,4.0
495.0,97921.0,5.0
570.0,208.0,2.5
304.0,1097.0,5.0
414.0,4015.0,3.0
587.0,1193.0,5.0
425.0,1240.0,3.0
394.0,457.0,4.0
525.0,7438.0,4.0
241.0,1193.0,4.5
596.0,3285.0,2.0
226.0,7173.0,2.5
448.0,539.0,3.0
357.0,5816.0,4.0
305.0,750.0,4.0
387.0,5796.0,3.0
387.0,1735.0,2.5
80.0,2571.0,4.5
608.0,1042.0,3.0
420.0,5669.0,4.0
223.0,2997.0,3.5
83.0,30749.0,3.5
68.0,3255.0,4.0
546.0,2792.0,3.0
42.0,231.0,4.0
195.0,3253.0,4.0
181.0,34.0,5.0
514.0,3052.0,3.0
84.0,378.0,3.0
586.0,122886.0,5.0
599.0,1271.0,2.5
122.0,71535.0,4.5
465.0,457.0,4.0
274.0,1726.0,3.5
4.0,265.0,5.0
553.0,33166.0,5.0
331.0,58559.0,5.0
359.0,1544.0,3.0
608.0,2247.0,1.0
64.0,2003.0,4.5
89.0,128089.0,4.5
448.0,3744.0,1.5
608.0,4367.0,3.5
219.0,2701.0,2.0
140.0,161.0,4.0
380.0,1848.0,3.0
105.0,147326.0,5.0
28.0,5782.0,4.5
495.0,4734.0,3.5
307.0,1333.0,3.0
474.0,1343.0,4.5
523.0,55167.0,5.0
41.0,101525.0,3.0
318.0,3503.0,3.5
425.0,196.0,3.5
74.0,6305.0,4.0
309.0,3872.0,3.5
489.0,4128.0,4.0
399.0,3578.0,5.0
298.0,112138.0,2.0
389.0,788.0,4.0
390.0,64575.0,2.5
4.0,1086.0,5.0
587.0,2336.0,5.0
450.0,1972.0,2.0
274.0,3033.0,3.5
68.0,1717.0,2.5
294.0,3525.0,5.0
448.0,2012.0,4.0
608.0,2997.0,2.0
368.0,3766.0,2.0
119.0,130520.0,3.5
318.0,94953.0,4.0
385.0,1198.0,5.0
381.0,2.0,4.0
249.0,60072.0,4.5
307.0,343.0,1.5
603.0,1409.0,3.0
448.0,1090.0,4.0
280.0,5025.0,2.5
316.0,3535.0,3.5
410.0,593.0,3.0
181.0,500.0,3.0
6.0,490.0,3.0
599.0,6615.0,2.5
368.0,172.0,2.0
339.0,47.0,4.5
118.0,1221.0,5.0
525.0,1381.0,2.5
274.0,40278.0,4.0
220.0,4545.0,4.5
474.0,6837.0,3.0
356.0,2671.0,3.0
6.0,174.0,3.0
599.0,1730.0,3.0
177.0,47518.0,4.0
160.0,5992.0,5.0
480.0,5459.0,3.0
414.0,38886.0,4.0
76.0,81535.0,4.5
275.0,2912.0,5.0
555.0,1440.0,2.0
274.0,54736.0,4.0
369.0,7132.0,3.5
599.0,99007.0,2.5
275.0,4308.0,2.0
610.0,122920.0,5.0
605.0,63992.0,3.0
294.0,1615.0,2.0
105.0,1274.0,3.5
200.0,3004.0,4.0
418.0,7254.0,4.5
186.0,4994.0,4.0
141.0,68954.0,5.0
288.0,1389.0,1.0
104.0,2396.0,3.0
297.0,47.0,4.0
381.0,3114.0,3.5
274.0,6264.0,3.0
144.0,208.0,3.5
219.0,1.0,3.5
249.0,66934.0,3.5
288.0,4019.0,3.0
424.0,7438.0,3.0
483.0,81845.0,5.0
605.0,594.0,3.0
380.0,2273.0,4.0
140.0,2194.0,4.0
593.0,1188.0,5.0
66.0,3271.0,4.5
312.0,1210.0,5.0
325.0,3918.0,4.0
594.0,2628.0,4.0
607.0,1356.0,1.0
274.0,2424.0,1.5
219.0,1580.0,3.0
480.0,34319.0,3.0
73.0,4025.0,2.0
84.0,948.0,4.0
599.0,5283.0,2.5
135.0,1379.0,4.0
599.0,7005.0,1.5
561.0,112852.0,4.0
606.0,640.0,2.5
523.0,31658.0,5.0
408.0,344.0,4.5
346.0,3255.0,2.5
64.0,3969.0,0.5
68.0,1688.0,3.0
393.0,1732.0,0.5
414.0,64614.0,4.0
517.0,3599.0,1.0
353.0,588.0,3.0
294.0,2167.0,3.0
517.0,62293.0,2.0
559.0,532.0,3.0
600.0,3250.0,2.5
356.0,1206.0,4.0
591.0,2882.0,2.0
382.0,6879.0,3.5
385.0,1019.0,3.0
574.0,185.0,2.0
559.0,317.0,3.0
524.0,1291.0,5.0
583.0,39.0,5.0
600.0,520.0,3.0
599.0,2160.0,3.0
109.0,540.0,3.0
290.0,2959.0,3.0
136.0,328.0,2.0
292.0,54286.0,4.5
580.0,3703.0,4.0
111.0,118888.0,4.5
219.0,64620.0,4.0
201.0,160.0,4.0
169.0,4823.0,4.0
599.0,1088.0,2.5
346.0,527.0,3.5
458.0,195.0,4.0
221.0,904.0,4.5
212.0,5952.0,3.0
219.0,6365.0,3.0
68.0,350.0,3.5
105.0,6942.0,4.0
608.0,1432.0,3.0
452.0,4814.0,4.0
331.0,30707.0,3.5
468.0,292.0,4.0
288.0,2014.0,2.0
338.0,190213.0,1.0
405.0,1884.0,4.5
477.0,42422.0,4.5
68.0,2706.0,4.0
288.0,2301.0,3.0
495.0,333.0,3.5
372.0,861.0,2.0
474.0,2997.0,3.5
610.0,70286.0,4.5
351.0,6874.0,3.0
448.0,4732.0,1.5
387.0,3639.0,3.5
50.0,1252.0,4.0
599.0,19.0,3.0
313.0,1625.0,5.0
274.0,1552.0,4.0
323.0,253.0,4.0
338.0,189111.0,3.0
376.0,1387.0,4.0
606.0,2369.0,3.0
294.0,3544.0,3.0
63.0,5669.0,5.0
575.0,296.0,5.0
477.0,671.0,4.0
109.0,319.0,3.0
308.0,2953.0,3.0
438.0,2640.0,4.0
217.0,3.0,1.0
448.0,2353.0,3.0
555.0,2762.0,4.0
522.0,4878.0,4.0
581.0,2959.0,4.5
104.0,8643.0,2.5
606.0,110.0,3.5
1.0,2641.0,5.0
313.0,1221.0,4.0
401.0,98809.0,3.0
597.0,2353.0,2.0
268.0,423.0,2.0
590.0,968.0,3.0
352.0,5995.0,5.0
421.0,64969.0,4.0
419.0,2706.0,4.5
563.0,33499.0,2.5
436.0,536.0,3.0
599.0,2248.0,2.5
330.0,1136.0,4.5
606.0,2194.0,4.0
111.0,68554.0,4.0
212.0,146656.0,3.5
73.0,7451.0,3.0
18.0,5903.0,3.5
484.0,1333.0,1.0
318.0,148626.0,4.5
448.0,98908.0,1.5
474.0,4305.0,2.5
298.0,33493.0,3.0
68.0,3978.0,3.0
448.0,4890.0,2.5
294.0,2111.0,2.0
414.0,4679.0,4.0
420.0,47997.0,3.5
462.0,34319.0,1.5
495.0,3977.0,2.0
104.0,588.0,4.0
91.0,780.0,3.5
351.0,54787.0,3.5
480.0,69.0,2.0
298.0,103341.0,3.0
425.0,5015.0,3.0
177.0,4025.0,3.5
414.0,56757.0,4.0
380.0,53996.0,3.0
464.0,380.0,3.0
89.0,69211.0,5.0
295.0,2719.0,0.5
307.0,2968.0,3.5
594.0,3257.0,5.0
84.0,468.0,3.0
462.0,1395.0,3.0
45.0,2355.0,5.0
484.0,6868.0,4.0
387.0,367.0,3.0
68.0,34048.0,2.0
298.0,62250.0,2.0
89.0,1394.0,2.0
600.0,953.0,2.0
371.0,26662.0,4.5
514.0,1998.0,1.5
414.0,588.0,4.0
318.0,60756.0,4.0
182.0,2872.0,3.5
135.0,1097.0,4.0
160.0,1969.0,1.0
604.0,177.0,4.0
288.0,33164.0,2.5
480.0,1676.0,3.0
380.0,6323.0,5.0
7.0,3578.0,1.5
414.0,423.0,2.0
131.0,2028.0,2.5
590.0,4321.0,4.0
414.0,7228.0,2.0
380.0,163056.0,4.0
41.0,61132.0,3.0
464.0,227.0,4.0
574.0,318.0,5.0
18.0,86190.0,3.5
177.0,71464.0,2.5
219.0,455.0,2.5
21.0,8798.0,4.0
566.0,539.0,4.0
110.0,3268.0,3.0
509.0,80834.0,3.5
64.0,8528.0,3.5
610.0,110281.0,4.0
599.0,128197.0,2.0
137.0,3507.0,4.0
474.0,8773.0,3.0
414.0,52975.0,3.5
226.0,37830.0,4.0
288.0,68358.0,3.5
325.0,347.0,4.0
42.0,1784.0,5.0
414.0,97306.0,4.0
448.0,122890.0,1.5
89.0,112138.0,3.0
39.0,2081.0,2.0
222.0,4963.0,4.0
249.0,1792.0,3.5
570.0,2710.0,2.5
204.0,1206.0,4.0
600.0,4178.0,2.5
306.0,134368.0,5.0
469.0,2664.0,3.0
220.0,3555.0,4.0
292.0,805.0,4.0
573.0,60069.0,4.5
288.0,5349.0,4.0
288.0,1958.0,3.0
52.0,62374.0,4.0
414.0,48520.0,2.5
448.0,2797.0,4.0
219.0,1769.0,2.0
471.0,8636.0,2.5
199.0,1213.0,4.0
84.0,1271.0,4.0
596.0,1569.0,3.0
390.0,27695.0,3.0
122.0,1210.0,5.0
479.0,2011.0,2.0
21.0,31685.0,3.5
573.0,3527.0,5.0
313.0,3727.0,5.0
479.0,3477.0,5.0
579.0,1653.0,5.0
509.0,8361.0,2.5
166.0,5378.0,3.0
326.0,318.0,4.5
380.0,1517.0,3.0
356.0,3831.0,4.5
401.0,157296.0,3.0
105.0,163645.0,4.5
275.0,1192.0,5.0
599.0,4544.0,3.0
603.0,199.0,5.0
105.0,59387.0,3.5
210.0,52722.0,4.0
298.0,58156.0,1.5
469.0,1097.0,4.0
492.0,1061.0,4.0
171.0,296.0,5.0
256.0,48385.0,0.5
279.0,94864.0,3.0
227.0,116797.0,4.5
70.0,150.0,4.0
71.0,86.0,5.0
323.0,260.0,4.5
221.0,1258.0,5.0
474.0,25898.0,4.0
555.0,1884.0,3.0
202.0,1208.0,4.0
497.0,2712.0,3.0
339.0,111.0,4.0
510.0,3608.0,4.0
73.0,104211.0,3.5
242.0,266.0,3.0
28.0,7009.0,3.5
354.0,1407.0,4.0
380.0,231.0,4.0
480.0,2683.0,4.5
305.0,26249.0,5.0
325.0,262.0,4.0
50.0,3168.0,3.5
318.0,88129.0,3.5
187.0,111.0,4.5
166.0,1097.0,4.0
452.0,1610.0,4.0
474.0,3949.0,4.0
566.0,454.0,5.0
97.0,3981.0,4.0
448.0,5553.0,3.0
76.0,69122.0,3.0
283.0,587.0,2.0
42.0,3752.0,4.0
448.0,7084.0,3.0
188.0,2359.0,5.0
144.0,1265.0,3.0
474.0,905.0,5.0
580.0,2788.0,4.0
391.0,1277.0,5.0
318.0,104243.0,3.0
160.0,296.0,5.0
279.0,101864.0,3.0
82.0,6338.0,3.5
182.0,141.0,4.0
200.0,1021.0,3.0
386.0,25.0,2.0
484.0,5110.0,4.0
414.0,5400.0,4.0
66.0,5902.0,5.0
224.0,2108.0,5.0
525.0,157296.0,3.0
122.0,74458.0,5.0
606.0,49530.0,3.5
590.0,5064.0,3.5
610.0,2076.0,5.0
91.0,3704.0,3.5
274.0,60.0,3.5
294.0,416.0,3.0
606.0,3148.0,4.0
28.0,56921.0,2.0
321.0,141.0,4.0
292.0,2401.0,3.0
178.0,6502.0,4.5
599.0,8045.0,2.0
140.0,7153.0,5.0
600.0,1644.0,2.0
474.0,2391.0,4.0
337.0,1393.0,5.0
181.0,317.0,3.0
368.0,1431.0,2.0
610.0,3285.0,3.5
359.0,2701.0,3.0
382.0,130686.0,3.0
274.0,3843.0,4.0
430.0,4014.0,4.0
91.0,912.0,4.0
328.0,4963.0,3.0
608.0,3593.0,2.0
82.0,6378.0,4.0
256.0,146024.0,4.0
437.0,175.0,5.0
352.0,3981.0,3.0
563.0,74688.0,3.5
474.0,4432.0,3.5
380.0,94405.0,3.0
474.0,1250.0,4.0
571.0,2793.0,2.0
111.0,51935.0,3.0
293.0,3744.0,2.0
484.0,4890.0,3.5
140.0,1552.0,3.0
111.0,3979.0,1.5
427.0,4963.0,4.0
464.0,3994.0,4.0
413.0,4239.0,5.0
610.0,67087.0,4.0
298.0,5225.0,3.5
104.0,47629.0,4.0
10.0,58559.0,4.5
209.0,3578.0,4.0
599.0,51709.0,3.0
230.0,5952.0,3.5
448.0,2640.0,3.0
428.0,1911.0,1.5
594.0,1687.0,4.0
534.0,7090.0,4.5
448.0,89492.0,4.0
425.0,33166.0,3.5
64.0,1704.0,4.5
610.0,3671.0,5.0
551.0,88125.0,4.0
599.0,2798.0,2.0
167.0,539.0,3.0
84.0,1171.0,3.0
309.0,7153.0,4.5
599.0,31660.0,3.0
199.0,8781.0,3.0
23.0,7123.0,4.5
606.0,41285.0,4.0
597.0,2522.0,5.0
474.0,8989.0,3.5
112.0,72998.0,4.0
111.0,165103.0,4.0
599.0,1355.0,3.0
143.0,60069.0,2.0
87.0,2300.0,4.5
268.0,2973.0,4.0
474.0,45635.0,3.0
602.0,592.0,4.0
534.0,78469.0,4.0
599.0,26854.0,2.5
365.0,91529.0,2.5
358.0,2144.0,3.0
18.0,112852.0,4.5
298.0,81156.0,3.0
599.0,1219.0,3.0
448.0,2693.0,4.0
498.0,34.0,3.0
443.0,593.0,3.5
525.0,5903.0,4.0
599.0,4148.0,2.5
152.0,115713.0,4.5
64.0,1617.0,4.0
522.0,50.0,4.5
347.0,253.0,4.0
210.0,177765.0,5.0
294.0,1198.0,4.0
323.0,110127.0,3.0
357.0,27329.0,4.0
352.0,51412.0,3.0
380.0,745.0,5.0
182.0,3182.0,3.0
275.0,4978.0,5.0
73.0,99114.0,5.0
525.0,1136.0,4.5
599.0,4808.0,2.5
187.0,48394.0,4.0
590.0,520.0,3.0
226.0,2081.0,2.5
91.0,260.0,4.5
562.0,2395.0,3.0
290.0,1120.0,4.0
84.0,1009.0,3.0
600.0,1461.0,2.5
527.0,2421.0,4.0
82.0,4993.0,4.0
483.0,1059.0,4.0
298.0,778.0,3.5
610.0,42946.0,5.0
318.0,134019.0,3.5
51.0,4878.0,4.0
561.0,136864.0,2.0
296.0,356.0,5.0
70.0,4306.0,4.0
357.0,69757.0,3.5
177.0,77561.0,3.5
247.0,1682.0,5.0
274.0,45672.0,2.5
352.0,106002.0,4.5
274.0,60037.0,3.5
376.0,3527.0,4.0
391.0,357.0,4.0
566.0,342.0,3.0
28.0,1200.0,4.0
525.0,2048.0,3.5
517.0,673.0,2.0
448.0,471.0,4.0
469.0,1580.0,3.0
563.0,88405.0,3.0
414.0,480.0,4.0
91.0,2019.0,4.5
279.0,68157.0,4.0
159.0,1265.0,4.5
453.0,2395.0,2.0
354.0,1968.0,4.0
552.0,4848.0,4.0
380.0,55553.0,3.0
438.0,356.0,4.0
20.0,2161.0,4.5
104.0,8961.0,4.0
600.0,356.0,4.0
462.0,87232.0,3.0
495.0,3157.0,0.5
125.0,151455.0,4.0
474.0,2069.0,3.5
313.0,1717.0,4.0
217.0,248.0,3.0
380.0,1653.0,4.0
603.0,1663.0,3.0
68.0,2028.0,4.0
19.0,2683.0,3.0
200.0,1270.0,4.0
150.0,653.0,3.0
160.0,3869.0,3.0
405.0,1673.0,4.0
226.0,762.0,3.5
457.0,2355.0,3.0
91.0,923.0,4.0
135.0,3793.0,4.0
387.0,44694.0,4.0
28.0,7884.0,2.5
226.0,4734.0,4.5
137.0,2959.0,3.0
275.0,908.0,5.0
380.0,5065.0,2.5
